Participant ID: 20
Start time: 2025-11-19 15:26:00
End time: 2025-11-19 15:40:00

RR,ArtifactCorrectedRR,RawArtifact,ts
832.0,832,0,2025-11-19 15:26:42.087
787.0,787,0,2025-11-19 15:26:42.874
752.0,752,0,2025-11-19 15:26:43.626
805.0,805,0,2025-11-19 15:26:44.431
861.0,861,0,2025-11-19 15:26:45.292
857.0,857,0,2025-11-19 15:26:46.149
829.0,829,0,2025-11-19 15:26:46.978
831.0,831,0,2025-11-19 15:26:47.809
744.0,744,0,2025-11-19 15:26:48.553
732.0,732,0,2025-11-19 15:26:49.285
681.0,681,0,2025-11-19 15:26:49.966
668.0,668,0,2025-11-19 15:26:50.634
711.0,711,0,2025-11-19 15:26:51.345
690.0,690,0,2025-11-19 15:26:52.035
677.0,677,0,2025-11-19 15:26:52.712
857.0,644,2,2025-11-19 15:26:53.356
406.0,619,2,2025-11-19 15:26:53.975
603.0,603,0,2025-11-19 15:26:54.578
590.0,590,0,2025-11-19 15:26:55.168
575.0,575,0,2025-11-19 15:26:55.743
571.0,571,0,2025-11-19 15:26:56.314
582.0,582,0,2025-11-19 15:26:56.896
571.0,571,0,2025-11-19 15:26:57.467
576.0,576,0,2025-11-19 15:26:58.043
571.0,571,0,2025-11-19 15:26:58.614
563.0,563,0,2025-11-19 15:26:59.177
563.0,563,0,2025-11-19 15:26:59.740
570.0,570,0,2025-11-19 15:27:00.310
578.0,578,0,2025-11-19 15:27:00.888
609.0,609,0,2025-11-19 15:27:01.497
662.0,662,0,2025-11-19 15:27:02.159
627.0,627,0,2025-11-19 15:27:02.786
622.0,622,0,2025-11-19 15:27:03.408
658.0,658,0,2025-11-19 15:27:04.066
712.0,712,0,2025-11-19 15:27:04.778
704.0,704,0,2025-11-19 15:27:05.482
715.0,715,0,2025-11-19 15:27:06.197
783.0,783,0,2025-11-19 15:27:06.980
787.0,787,0,2025-11-19 15:27:07.767
713.0,713,0,2025-11-19 15:27:08.480
766.0,766,0,2025-11-19 15:27:09.246
822.0,822,0,2025-11-19 15:27:10.068
758.0,758,0,2025-11-19 15:27:10.826
743.0,743,0,2025-11-19 15:27:11.569
852.0,852,0,2025-11-19 15:27:12.421
983.0,983,0,2025-11-19 15:27:13.404
820.0,820,0,2025-11-19 15:27:14.224
834.0,834,0,2025-11-19 15:27:15.058
908.0,908,0,2025-11-19 15:27:15.966
955.0,955,0,2025-11-19 15:27:16.921
837.0,837,0,2025-11-19 15:27:17.758
840.0,840,0,2025-11-19 15:27:18.598
811.0,811,0,2025-11-19 15:27:19.409
758.0,758,0,2025-11-19 15:27:20.167
866.0,866,0,2025-11-19 15:27:21.033
950.0,950,0,2025-11-19 15:27:21.983
933.0,933,0,2025-11-19 15:27:22.916
852.0,852,0,2025-11-19 15:27:23.768
905.0,905,0,2025-11-19 15:27:24.673
853.0,853,0,2025-11-19 15:27:25.526
865.0,865,0,2025-11-19 15:27:26.391
985.0,985,0,2025-11-19 15:27:27.376
996.0,996,0,2025-11-19 15:27:28.372
933.0,933,0,2025-11-19 15:27:29.305
851.0,851,0,2025-11-19 15:27:30.156
904.0,904,0,2025-11-19 15:27:31.060
934.0,934,0,2025-11-19 15:27:31.994
841.0,841,0,2025-11-19 15:27:32.835
787.0,787,0,2025-11-19 15:27:33.622
884.0,884,0,2025-11-19 15:27:34.506
904.0,904,0,2025-11-19 15:27:35.410
792.0,792,0,2025-11-19 15:27:36.202
818.0,818,0,2025-11-19 15:27:37.020
918.0,918,0,2025-11-19 15:27:37.938
854.0,854,0,2025-11-19 15:27:38.792
792.0,792,0,2025-11-19 15:27:39.584
900.0,900,0,2025-11-19 15:27:40.484
920.0,920,0,2025-11-19 15:27:41.404
788.0,788,0,2025-11-19 15:27:42.192
798.0,798,0,2025-11-19 15:27:42.990
883.0,883,0,2025-11-19 15:27:43.873
849.0,849,0,2025-11-19 15:27:44.722
791.0,791,0,2025-11-19 15:27:45.513
882.0,882,0,2025-11-19 15:27:46.395
871.0,871,0,2025-11-19 15:27:47.266
803.0,803,0,2025-11-19 15:27:48.069
891.0,891,0,2025-11-19 15:27:48.960
930.0,930,0,2025-11-19 15:27:49.890
826.0,826,0,2025-11-19 15:27:50.716
867.0,867,0,2025-11-19 15:27:51.583
928.0,928,0,2025-11-19 15:27:52.511
829.0,829,0,2025-11-19 15:27:53.340
822.0,822,0,2025-11-19 15:27:54.162
908.0,908,0,2025-11-19 15:27:55.070
835.0,835,0,2025-11-19 15:27:55.905
860.0,860,0,2025-11-19 15:27:56.765
959.0,959,0,2025-11-19 15:27:57.724
859.0,859,0,2025-11-19 15:27:58.583
826.0,826,0,2025-11-19 15:27:59.409
974.0,974,0,2025-11-19 15:28:00.383
954.0,954,0,2025-11-19 15:28:01.337
857.0,857,0,2025-11-19 15:28:02.194
918.0,918,0,2025-11-19 15:28:03.112
880.0,880,0,2025-11-19 15:28:03.992
795.0,795,0,2025-11-19 15:28:04.787
895.0,895,0,2025-11-19 15:28:05.682
971.0,971,0,2025-11-19 15:28:06.653
875.0,875,0,2025-11-19 15:28:07.528
921.0,921,0,2025-11-19 15:28:08.449
976.0,976,0,2025-11-19 15:28:09.425
871.0,871,0,2025-11-19 15:28:10.296
877.0,877,0,2025-11-19 15:28:11.173
948.0,948,0,2025-11-19 15:28:12.121
905.0,905,0,2025-11-19 15:28:13.026
847.0,847,0,2025-11-19 15:28:13.873
905.0,905,0,2025-11-19 15:28:14.778
972.0,972,0,2025-11-19 15:28:15.750
843.0,843,0,2025-11-19 15:28:16.593
823.0,823,0,2025-11-19 15:28:17.416
880.0,880,0,2025-11-19 15:28:18.296
839.0,839,0,2025-11-19 15:28:19.135
771.0,771,0,2025-11-19 15:28:19.906
753.0,753,0,2025-11-19 15:28:20.659
821.0,821,0,2025-11-19 15:28:21.480
949.0,949,0,2025-11-19 15:28:22.429
969.0,969,0,2025-11-19 15:28:23.398
915.0,915,0,2025-11-19 15:28:24.313
807.0,807,0,2025-11-19 15:28:25.120
865.0,865,0,2025-11-19 15:28:25.985
961.0,961,0,2025-11-19 15:28:26.946
897.0,897,0,2025-11-19 15:28:27.843
828.0,828,0,2025-11-19 15:28:28.671
949.0,949,0,2025-11-19 15:28:29.620
985.0,985,0,2025-11-19 15:28:30.605
866.0,866,0,2025-11-19 15:28:31.471
922.0,922,0,2025-11-19 15:28:32.393
999.0,999,0,2025-11-19 15:28:33.392
947.0,947,0,2025-11-19 15:28:34.339
841.0,841,0,2025-11-19 15:28:35.180
932.0,932,0,2025-11-19 15:28:36.112
998.0,998,0,2025-11-19 15:28:37.110
931.0,931,0,2025-11-19 15:28:38.041
853.0,853,0,2025-11-19 15:28:38.894
947.0,947,0,2025-11-19 15:28:39.841
998.0,998,0,2025-11-19 15:28:40.839
894.0,894,0,2025-11-19 15:28:41.733
906.0,906,0,2025-11-19 15:28:42.639
1003.0,1003,0,2025-11-19 15:28:43.642
891.0,891,0,2025-11-19 15:28:44.533
875.0,875,0,2025-11-19 15:28:45.408
1007.0,1007,0,2025-11-19 15:28:46.415
939.0,939,0,2025-11-19 15:28:47.354
885.0,885,0,2025-11-19 15:28:48.239
974.0,974,0,2025-11-19 15:28:49.213
898.0,898,0,2025-11-19 15:28:50.111
871.0,871,0,2025-11-19 15:28:50.982
912.0,912,0,2025-11-19 15:28:51.894
879.0,879,0,2025-11-19 15:28:52.773
869.0,869,0,2025-11-19 15:28:53.642
956.0,956,0,2025-11-19 15:28:54.598
906.0,906,0,2025-11-19 15:28:55.504
870.0,870,0,2025-11-19 15:28:56.374
936.0,936,0,2025-11-19 15:28:57.310
914.0,914,0,2025-11-19 15:28:58.224
793.0,793,0,2025-11-19 15:28:59.017
852.0,852,0,2025-11-19 15:28:59.869
959.0,959,0,2025-11-19 15:29:00.828
864.0,864,0,2025-11-19 15:29:01.692
861.0,861,0,2025-11-19 15:29:02.553
957.0,957,0,2025-11-19 15:29:03.510
1007.0,1007,0,2025-11-19 15:29:04.517
876.0,876,0,2025-11-19 15:29:05.393
901.0,901,0,2025-11-19 15:29:06.294
966.0,966,0,2025-11-19 15:29:07.260
873.0,873,0,2025-11-19 15:29:08.133
825.0,825,0,2025-11-19 15:29:08.958
902.0,902,0,2025-11-19 15:29:09.860
943.0,943,0,2025-11-19 15:29:10.803
961.0,961,0,2025-11-19 15:29:11.764
860.0,860,0,2025-11-19 15:29:12.624
793.0,793,0,2025-11-19 15:29:13.417
789.0,789,0,2025-11-19 15:29:14.206
867.0,867,0,2025-11-19 15:29:15.073
939.0,939,0,2025-11-19 15:29:16.012
941.0,941,0,2025-11-19 15:29:16.953
817.0,817,0,2025-11-19 15:29:17.770
813.0,813,0,2025-11-19 15:29:18.583
861.0,861,0,2025-11-19 15:29:19.444
799.0,799,0,2025-11-19 15:29:20.243
758.0,758,0,2025-11-19 15:29:21.001
797.0,797,0,2025-11-19 15:29:21.798
913.0,913,0,2025-11-19 15:29:22.711
964.0,964,0,2025-11-19 15:29:23.675
887.0,887,0,2025-11-19 15:29:24.562
887.0,887,0,2025-11-19 15:29:25.449
937.0,937,0,2025-11-19 15:29:26.386
946.0,946,0,2025-11-19 15:29:27.332
853.0,853,0,2025-11-19 15:29:28.185
864.0,864,0,2025-11-19 15:29:29.049
910.0,910,0,2025-11-19 15:29:29.959
943.0,943,0,2025-11-19 15:29:30.902
839.0,839,0,2025-11-19 15:29:31.741
870.0,870,0,2025-11-19 15:29:32.611
963.0,963,0,2025-11-19 15:29:33.574
859.0,859,0,2025-11-19 15:29:34.433
921.0,921,0,2025-11-19 15:29:35.354
958.0,958,0,2025-11-19 15:29:36.312
833.0,833,0,2025-11-19 15:29:37.145
819.0,819,0,2025-11-19 15:29:37.964
901.0,901,0,2025-11-19 15:29:38.865
922.0,922,0,2025-11-19 15:29:39.787
860.0,860,0,2025-11-19 15:29:40.647
946.0,946,0,2025-11-19 15:29:41.593
982.0,982,0,2025-11-19 15:29:42.575
901.0,901,0,2025-11-19 15:29:43.476
869.0,869,0,2025-11-19 15:29:44.345
924.0,924,0,2025-11-19 15:29:45.269
972.0,972,0,2025-11-19 15:29:46.241
840.0,840,0,2025-11-19 15:29:47.081
836.0,836,0,2025-11-19 15:29:47.917
939.0,939,0,2025-11-19 15:29:48.856
954.0,954,0,2025-11-19 15:29:49.810
837.0,837,0,2025-11-19 15:29:50.647
853.0,853,0,2025-11-19 15:29:51.500
953.0,953,0,2025-11-19 15:29:52.453
944.0,944,0,2025-11-19 15:29:53.397
877.0,877,0,2025-11-19 15:29:54.274
924.0,924,0,2025-11-19 15:29:55.198
975.0,975,0,2025-11-19 15:29:56.173
869.0,869,0,2025-11-19 15:29:57.042
853.0,853,0,2025-11-19 15:29:57.895
898.0,898,0,2025-11-19 15:29:58.793
890.0,890,0,2025-11-19 15:29:59.683
860.0,860,0,2025-11-19 15:30:00.543
911.0,911,0,2025-11-19 15:30:01.454
843.0,843,0,2025-11-19 15:30:02.297
812.0,812,0,2025-11-19 15:30:03.109
864.0,864,0,2025-11-19 15:30:03.973
943.0,943,0,2025-11-19 15:30:04.916
886.0,886,0,2025-11-19 15:30:05.802
844.0,844,0,2025-11-19 15:30:06.646
918.0,918,0,2025-11-19 15:30:07.564
956.0,956,0,2025-11-19 15:30:08.520
885.0,885,0,2025-11-19 15:30:09.405
837.0,837,0,2025-11-19 15:30:10.242
901.0,901,0,2025-11-19 15:30:11.143
879.0,879,0,2025-11-19 15:30:12.022
819.0,819,0,2025-11-19 15:30:12.841
902.0,902,0,2025-11-19 15:30:13.743
944.0,944,0,2025-11-19 15:30:14.687
849.0,849,0,2025-11-19 15:30:15.536
845.0,845,0,2025-11-19 15:30:16.381
885.0,885,0,2025-11-19 15:30:17.266
959.0,959,0,2025-11-19 15:30:18.225
880.0,880,0,2025-11-19 15:30:19.105
910.0,910,0,2025-11-19 15:30:20.015
956.0,956,0,2025-11-19 15:30:20.971
869.0,869,0,2025-11-19 15:30:21.840
854.0,854,0,2025-11-19 15:30:22.694
888.0,888,0,2025-11-19 15:30:23.582
871.0,871,0,2025-11-19 15:30:24.453
815.0,815,0,2025-11-19 15:30:25.268
904.0,904,0,2025-11-19 15:30:26.172
980.0,980,0,2025-11-19 15:30:27.152
880.0,880,0,2025-11-19 15:30:28.032
883.0,883,0,2025-11-19 15:30:28.915
940.0,940,0,2025-11-19 15:30:29.855
862.0,862,0,2025-11-19 15:30:30.717
891.0,891,0,2025-11-19 15:30:31.608
917.0,917,0,2025-11-19 15:30:32.525
827.0,827,0,2025-11-19 15:30:33.352
849.0,849,0,2025-11-19 15:30:34.201
902.0,902,0,2025-11-19 15:30:35.103
845.0,845,0,2025-11-19 15:30:35.948
846.0,846,0,2025-11-19 15:30:36.794
903.0,903,0,2025-11-19 15:30:37.697
940.0,940,0,2025-11-19 15:30:38.637
884.0,884,0,2025-11-19 15:30:39.521
838.0,838,0,2025-11-19 15:30:40.359
919.0,919,0,2025-11-19 15:30:41.278
857.0,857,0,2025-11-19 15:30:42.135
804.0,804,0,2025-11-19 15:30:42.939
878.0,878,0,2025-11-19 15:30:43.817
951.0,951,0,2025-11-19 15:30:44.768
901.0,901,0,2025-11-19 15:30:45.669
863.0,863,0,2025-11-19 15:30:46.532
979.0,979,0,2025-11-19 15:30:47.511
992.0,992,0,2025-11-19 15:30:48.503
880.0,880,0,2025-11-19 15:30:49.383
940.0,940,0,2025-11-19 15:30:50.323
969.0,969,0,2025-11-19 15:30:51.292
892.0,892,0,2025-11-19 15:30:52.184
823.0,823,0,2025-11-19 15:30:53.007
901.0,901,0,2025-11-19 15:30:53.908
960.0,960,0,2025-11-19 15:30:54.868
850.0,850,0,2025-11-19 15:30:55.718
849.0,849,0,2025-11-19 15:30:56.567
921.0,921,0,2025-11-19 15:30:57.488
877.0,877,0,2025-11-19 15:30:58.365
835.0,835,0,2025-11-19 15:30:59.200
917.0,917,0,2025-11-19 15:31:00.117
936.0,936,0,2025-11-19 15:31:01.053
966.0,966,0,2025-11-19 15:31:02.019
852.0,852,0,2025-11-19 15:31:02.871
821.0,821,0,2025-11-19 15:31:03.692
888.0,888,0,2025-11-19 15:31:04.580
928.0,928,0,2025-11-19 15:31:05.508
819.0,819,0,2025-11-19 15:31:06.327
824.0,824,0,2025-11-19 15:31:07.151
876.0,876,0,2025-11-19 15:31:08.027
976.0,976,0,2025-11-19 15:31:09.003
840.0,840,0,2025-11-19 15:31:09.843
807.0,807,0,2025-11-19 15:31:10.650
858.0,858,0,2025-11-19 15:31:11.508
901.0,901,0,2025-11-19 15:31:12.409
805.0,805,0,2025-11-19 15:31:13.214
851.0,851,0,2025-11-19 15:31:14.065
903.0,903,0,2025-11-19 15:31:14.968
830.0,830,0,2025-11-19 15:31:15.798
862.0,862,0,2025-11-19 15:31:16.660
944.0,944,0,2025-11-19 15:31:17.604
878.0,878,0,2025-11-19 15:31:18.482
821.0,821,0,2025-11-19 15:31:19.303
884.0,884,0,2025-11-19 15:31:20.187
929.0,929,0,2025-11-19 15:31:21.116
820.0,820,0,2025-11-19 15:31:21.936
840.0,840,0,2025-11-19 15:31:22.776
888.0,888,0,2025-11-19 15:31:23.664
796.0,796,0,2025-11-19 15:31:24.460
779.0,779,0,2025-11-19 15:31:25.239
806.0,806,0,2025-11-19 15:31:26.045
784.0,784,0,2025-11-19 15:31:26.829
735.0,735,0,2025-11-19 15:31:27.564
810.0,810,0,2025-11-19 15:31:28.374
749.0,749,0,2025-11-19 15:31:29.123
774.0,774,0,2025-11-19 15:31:29.897
883.0,883,0,2025-11-19 15:31:30.780
908.0,908,0,2025-11-19 15:31:31.688
801.0,801,0,2025-11-19 15:31:32.489
802.0,802,0,2025-11-19 15:31:33.291
856.0,856,0,2025-11-19 15:31:34.147
891.0,891,0,2025-11-19 15:31:35.038
821.0,821,0,2025-11-19 15:31:35.859
773.0,773,0,2025-11-19 15:31:36.632
829.0,829,0,2025-11-19 15:31:37.461
849.0,849,0,2025-11-19 15:31:38.310
796.0,796,0,2025-11-19 15:31:39.106
857.0,857,0,2025-11-19 15:31:39.963
953.0,953,0,2025-11-19 15:31:40.916
941.0,941,0,2025-11-19 15:31:41.857
847.0,847,0,2025-11-19 15:31:42.704
918.0,918,0,2025-11-19 15:31:43.622
941.0,941,0,2025-11-19 15:31:44.563
886.0,886,0,2025-11-19 15:31:45.449
815.0,815,0,2025-11-19 15:31:46.264
878.0,878,0,2025-11-19 15:31:47.142
888.0,888,0,2025-11-19 15:31:48.030
830.0,830,0,2025-11-19 15:31:48.860
903.0,903,0,2025-11-19 15:31:49.763
875.0,875,0,2025-11-19 15:31:50.638
819.0,819,0,2025-11-19 15:31:51.457
836.0,836,0,2025-11-19 15:31:52.293
941.0,941,0,2025-11-19 15:31:53.234
937.0,937,0,2025-11-19 15:31:54.171
861.0,861,0,2025-11-19 15:31:55.032
959.0,959,0,2025-11-19 15:31:55.991
935.0,935,0,2025-11-19 15:31:56.926
863.0,863,0,2025-11-19 15:31:57.789
927.0,927,0,2025-11-19 15:31:58.716
986.0,986,0,2025-11-19 15:31:59.702
876.0,876,0,2025-11-19 15:32:00.578
837.0,837,0,2025-11-19 15:32:01.415
908.0,908,0,2025-11-19 15:32:02.323
969.0,969,0,2025-11-19 15:32:03.292
903.0,903,0,2025-11-19 15:32:04.195
952.0,952,0,2025-11-19 15:32:05.147
999.0,999,0,2025-11-19 15:32:06.146
929.0,929,0,2025-11-19 15:32:07.075
898.0,898,0,2025-11-19 15:32:07.973
934.0,934,0,2025-11-19 15:32:08.907
831.0,831,0,2025-11-19 15:32:09.738
821.0,821,0,2025-11-19 15:32:10.559
891.0,891,0,2025-11-19 15:32:11.450
937.0,937,0,2025-11-19 15:32:12.387
868.0,868,0,2025-11-19 15:32:13.255
868.0,868,0,2025-11-19 15:32:14.123
928.0,928,0,2025-11-19 15:32:15.051
963.0,963,0,2025-11-19 15:32:16.014
861.0,861,0,2025-11-19 15:32:16.875
860.0,860,0,2025-11-19 15:32:17.735
917.0,917,0,2025-11-19 15:32:18.652
903.0,903,0,2025-11-19 15:32:19.555
881.0,881,0,2025-11-19 15:32:20.436
974.0,974,0,2025-11-19 15:32:21.410
935.0,935,0,2025-11-19 15:32:22.345
830.0,830,0,2025-11-19 15:32:23.175
898.0,898,0,2025-11-19 15:32:24.073
836.0,836,0,2025-11-19 15:32:24.909
768.0,768,0,2025-11-19 15:32:25.677
841.0,841,0,2025-11-19 15:32:26.518
819.0,819,0,2025-11-19 15:32:27.337
811.0,811,0,2025-11-19 15:32:28.148
895.0,895,0,2025-11-19 15:32:29.043
968.0,968,0,2025-11-19 15:32:30.011
852.0,852,0,2025-11-19 15:32:30.863
863.0,863,0,2025-11-19 15:32:31.726
906.0,906,0,2025-11-19 15:32:32.632
941.0,941,0,2025-11-19 15:32:33.573
857.0,857,0,2025-11-19 15:32:34.430
788.0,788,0,2025-11-19 15:32:35.218
866.0,866,0,2025-11-19 15:32:36.084
944.0,944,0,2025-11-19 15:32:37.028
971.0,971,0,2025-11-19 15:32:37.999
840.0,840,0,2025-11-19 15:32:38.839
809.0,809,0,2025-11-19 15:32:39.648
758.0,758,0,2025-11-19 15:32:40.406
775.0,775,0,2025-11-19 15:32:41.181
804.0,804,0,2025-11-19 15:32:41.985
820.0,820,0,2025-11-19 15:32:42.805
939.0,939,0,2025-11-19 15:32:43.744
954.0,954,0,2025-11-19 15:32:44.698
872.0,872,0,2025-11-19 15:32:45.570
878.0,878,0,2025-11-19 15:32:46.448
929.0,929,0,2025-11-19 15:32:47.377
917.0,917,0,2025-11-19 15:32:48.294
795.0,795,0,2025-11-19 15:32:49.089
820.0,820,0,2025-11-19 15:32:49.909
895.0,895,0,2025-11-19 15:32:50.804
891.0,891,0,2025-11-19 15:32:51.695
816.0,816,0,2025-11-19 15:32:52.511
882.0,882,0,2025-11-19 15:32:53.393
933.0,933,0,2025-11-19 15:32:54.326
836.0,836,0,2025-11-19 15:32:55.162
812.0,812,0,2025-11-19 15:32:55.974
890.0,890,0,2025-11-19 15:32:56.864
942.0,942,0,2025-11-19 15:32:57.806
835.0,835,0,2025-11-19 15:32:58.641
828.0,828,0,2025-11-19 15:32:59.469
914.0,914,0,2025-11-19 15:33:00.383
904.0,904,0,2025-11-19 15:33:01.287
838.0,838,0,2025-11-19 15:33:02.125
924.0,924,0,2025-11-19 15:33:03.049
954.0,954,0,2025-11-19 15:33:04.003
782.0,782,0,2025-11-19 15:33:04.785
812.0,812,0,2025-11-19 15:33:05.597
860.0,860,0,2025-11-19 15:33:06.457
783.0,783,0,2025-11-19 15:33:07.240
809.0,809,0,2025-11-19 15:33:08.049
904.0,904,0,2025-11-19 15:33:08.953
972.0,972,0,2025-11-19 15:33:09.925
968.0,968,0,2025-11-19 15:33:10.893
817.0,817,0,2025-11-19 15:33:11.710
854.0,854,0,2025-11-19 15:33:12.564
945.0,945,0,2025-11-19 15:33:13.509
1000.0,1000,0,2025-11-19 15:33:14.509
1013.0,1013,0,2025-11-19 15:33:15.522
848.0,848,0,2025-11-19 15:33:16.370
917.0,917,0,2025-11-19 15:33:17.287
1034.0,1034,0,2025-11-19 15:33:18.321
1012.0,1012,0,2025-11-19 15:33:19.333
914.0,914,0,2025-11-19 15:33:20.247
844.0,844,0,2025-11-19 15:33:21.091
949.0,949,0,2025-11-19 15:33:22.040
1001.0,1001,0,2025-11-19 15:33:23.041
917.0,917,0,2025-11-19 15:33:23.958
876.0,876,0,2025-11-19 15:33:24.834
978.0,978,0,2025-11-19 15:33:25.812
1001.0,1001,0,2025-11-19 15:33:26.813
868.0,868,0,2025-11-19 15:33:27.681
911.0,911,0,2025-11-19 15:33:28.592
985.0,985,0,2025-11-19 15:33:29.577
919.0,919,0,2025-11-19 15:33:30.496
837.0,837,0,2025-11-19 15:33:31.333
920.0,920,0,2025-11-19 15:33:32.253
962.0,962,0,2025-11-19 15:33:33.215
830.0,830,0,2025-11-19 15:33:34.045
841.0,841,0,2025-11-19 15:33:34.886
968.0,968,0,2025-11-19 15:33:35.854
923.0,923,0,2025-11-19 15:33:36.777
804.0,804,0,2025-11-19 15:33:37.581
853.0,853,0,2025-11-19 15:33:38.434
961.0,961,0,2025-11-19 15:33:39.395
902.0,902,0,2025-11-19 15:33:40.297
806.0,806,0,2025-11-19 15:33:41.103
1011.0,1011,0,2025-11-19 15:33:42.114
908.0,908,0,2025-11-19 15:33:43.022
847.0,847,0,2025-11-19 15:33:43.869
920.0,920,0,2025-11-19 15:33:44.789
958.0,958,0,2025-11-19 15:33:45.747
822.0,822,0,2025-11-19 15:33:46.569
812.0,812,0,2025-11-19 15:33:47.381
881.0,881,0,2025-11-19 15:33:48.262
909.0,909,0,2025-11-19 15:33:49.171
809.0,809,0,2025-11-19 15:33:49.980
791.0,791,0,2025-11-19 15:33:50.771
830.0,830,0,2025-11-19 15:33:51.601
970.0,970,0,2025-11-19 15:33:52.571
994.0,994,0,2025-11-19 15:33:53.565
998.0,998,0,2025-11-19 15:33:54.563
864.0,864,0,2025-11-19 15:33:55.427
880.0,880,0,2025-11-19 15:33:56.307
972.0,972,0,2025-11-19 15:33:57.279
1007.0,1007,0,2025-11-19 15:33:58.286
973.0,973,0,2025-11-19 15:33:59.259
839.0,839,0,2025-11-19 15:34:00.098
800.0,800,0,2025-11-19 15:34:00.898
942.0,942,0,2025-11-19 15:34:01.840
947.0,947,0,2025-11-19 15:34:02.787
820.0,820,0,2025-11-19 15:34:03.607
889.0,889,0,2025-11-19 15:34:04.496
983.0,983,0,2025-11-19 15:34:05.479
920.0,920,0,2025-11-19 15:34:06.399
825.0,825,0,2025-11-19 15:34:07.224
905.0,905,0,2025-11-19 15:34:08.129
942.0,942,0,2025-11-19 15:34:09.071
887.0,887,0,2025-11-19 15:34:09.958
820.0,820,0,2025-11-19 15:34:10.778
901.0,901,0,2025-11-19 15:34:11.679
980.0,980,0,2025-11-19 15:34:12.659
818.0,818,0,2025-11-19 15:34:13.477
819.0,819,0,2025-11-19 15:34:14.296
929.0,929,0,2025-11-19 15:34:15.225
845.0,845,0,2025-11-19 15:34:16.070
804.0,804,0,2025-11-19 15:34:16.874
877.0,877,0,2025-11-19 15:34:17.751
959.0,959,0,2025-11-19 15:34:18.710
897.0,897,0,2025-11-19 15:34:19.607
942.0,942,0,2025-11-19 15:34:20.549
992.0,992,0,2025-11-19 15:34:21.541
1004.0,1004,0,2025-11-19 15:34:22.545
874.0,874,0,2025-11-19 15:34:23.419
878.0,878,0,2025-11-19 15:34:24.297
934.0,934,0,2025-11-19 15:34:25.231
874.0,874,0,2025-11-19 15:34:26.105
827.0,827,0,2025-11-19 15:34:26.932
893.0,893,0,2025-11-19 15:34:27.825
962.0,962,0,2025-11-19 15:34:28.787
846.0,846,0,2025-11-19 15:34:29.633
880.0,880,0,2025-11-19 15:34:30.513
952.0,952,0,2025-11-19 15:34:31.465
966.0,966,0,2025-11-19 15:34:32.431
841.0,841,0,2025-11-19 15:34:33.272
850.0,850,0,2025-11-19 15:34:34.122
949.0,949,0,2025-11-19 15:34:35.071
828.0,828,0,2025-11-19 15:34:35.899
776.0,776,0,2025-11-19 15:34:36.675
780.0,780,0,2025-11-19 15:34:37.455
